1.000000000000000000e+00,1.910518482327461243e-02,-1.258678287267684937e-01,-7.817047648131847382e-03,1.428203582763671875e-01,8.600513637065887451e-02,5.496853590011596680e-02,-1.886913366615772247e-02,6.995224207639694214e-02,6.827793270349502563e-02,1.173335611820220947e-01,-2.127134799957275391e-02,-6.019831076264381409e-02,8.023442327976226807e-02,-1.574821621179580688e-01,1.956617087125778198e-01,5.500132218003273010e-02,-5.366899073123931885e-02,1.843742281198501587e-02,1.415173560380935669e-01,-4.884256981313228607e-03
1.910518482327461243e-02,1.000000000000000000e+00,7.609463483095169067e-02,-1.160618141293525696e-01,-2.565000019967556000e-02,-1.346191950142383575e-02,-1.275316029787063599e-01,-1.356067322194576263e-02,-1.131215225905179977e-02,1.807800680398941040e-02,-6.050284206867218018e-02,-9.642462246119976044e-03,2.629795074462890625e-01,8.409471809864044189e-02,2.904531061649322510e-01,4.129536449909210205e-02,1.736931204795837402e-01,-1.077980250120162964e-01,-2.485831268131732941e-02,5.980845168232917786e-02,7.643200457096099854e-02
-1.258678287267684937e-01,7.609463483095169067e-02,1.000000000000000000e+00,-6.230011582374572754e-02,-7.661677151918411255e-02,-5.060932785272598267e-02,-1.632181182503700256e-02,-7.779533416032791138e-02,2.848079800605773926e-01,-1.961977779865264893e-02,1.765930280089378357e-02,5.786364153027534485e-02,1.192908063530921936e-01,1.368578225374221802e-01,2.128354460000991821e-02,-3.965782001614570618e-02,-8.268224447965621948e-02,-5.631416663527488708e-02,1.757727116346359253e-01,-4.142191261053085327e-02,-6.816364079713821411e-02
-7.817047648131847382e-03,-1.160618141293525696e-01,-6.230011582374572754e-02,1.000000000000000000e+00,9.649584069848060608e-03,1.290192008018493652e-01,2.150785177946090698e-01,1.922899633646011353e-01,1.290984451770782471e-02,-1.476979702711105347e-01,1.039616540074348450e-01,7.388283964246511459e-03,-5.690687149763107300e-02,3.936078399419784546e-02,1.770325899124145508e-01,7.207702845335006714e-02,4.584250971674919128e-02,-8.970444649457931519e-02,-5.228769779205322266e-02,-1.483142375946044922e-01,-7.020583841949701309e-03
1.428203582763671875e-01,-2.565000019967556000e-02,-7.661677151918411255e-02,9.649584069848060608e-03,1.000000000000000000e+00,9.125690907239913940e-02,-6.006709113717079163e-02,-1.338740587234497070e-01,3.694684058427810669e-02,6.052061915397644043e-02,3.158286586403846741e-02,1.166962608695030212e-01,1.574323512613773346e-02,1.914155632257461548e-01,1.425346881151199341e-01,-2.024907022714614868e-01,2.355017326772212982e-02,-7.579690217971801758e-02,5.537972971796989441e-02,7.373064011335372925e-02,1.826640963554382324e-01
8.600513637065887451e-02,-1.346191950142383575e-02,-5.060932785272598267e-02,1.290192008018493652e-01,9.125690907239913940e-02,1.000000000000000000e+00,-4.553971439599990845e-02,-3.769126161932945251e-02,-3.969234228134155273e-02,1.999971456825733185e-02,-2.692906558513641357e-02,3.302287459373474121e-01,-5.091246217489242554e-02,9.532802551984786987e-02,1.509931236505508423e-01,7.330043613910675049e-02,-1.405507773160934448e-01,9.141241014003753662e-02,3.651197627186775208e-02,1.211276575922966003e-01,-3.222424909472465515e-02
5.496853590011596680e-02,-1.275316029787063599e-01,-1.632181182503700256e-02,2.150785177946090698e-01,-6.006709113717079163e-02,-4.553971439599990845e-02,1.000000000000000000e+00,-8.746704459190368652e-02,-9.758370369672775269e-02,4.008368030190467834e-02,-4.680412635207176208e-02,2.050824314355850220e-01,-5.416643247008323669e-02,-8.267418295145034790e-02,-4.880091920495033264e-02,-2.652559056878089905e-02,-3.171381354331970215e-02,-2.039314433932304382e-02,-7.233783602714538574e-02,-4.346976801753044128e-02,5.157524347305297852e-02
-1.886913366615772247e-02,-1.356067322194576263e-02,-7.779533416032791138e-02,1.922899633646011353e-01,-1.338740587234497070e-01,-3.769126161932945251e-02,-8.746704459190368652e-02,1.000000000000000000e+00,-4.274750594049692154e-03,-9.163108468055725098e-02,-1.235954985022544861e-01,1.309479176998138428e-01,2.521139681339263916e-01,6.374812684953212738e-03,-1.053894236683845520e-01,-7.587365061044692993e-02,-8.615560084581375122e-02,1.150305569171905518e-02,1.943963766098022461e-01,9.110593050718307495e-02,-3.351389989256858826e-02
6.995224207639694214e-02,-1.131215225905179977e-02,2.848079800605773926e-01,1.290984451770782471e-02,3.694684058427810669e-02,-3.969234228134155273e-02,-9.758370369672775269e-02,-4.274750594049692154e-03,1.000000000000000000e+00,-1.006052345037460327e-01,8.368287235498428345e-02,-8.060127496719360352e-02,7.244984060525894165e-02,1.481640338897705078e-01,-9.460764005780220032e-03,-3.096796572208404541e-02,1.045665331184864044e-02,3.232515975832939148e-02,-3.002620302140712738e-02,8.981162309646606445e-02,-6.070706248283386230e-02
6.827793270349502563e-02,1.807800680398941040e-02,-1.961977779865264893e-02,-1.476979702711105347e-01,6.052061915397644043e-02,1.999971456825733185e-02,4.008368030190467834e-02,-9.163108468055725098e-02,-1.006052345037460327e-01,1.000000000000000000e+00,1.136146485805511475e-01,-1.356323529034852982e-02,-2.551729604601860046e-02,-1.023467704653739929e-01,-6.074286252260208130e-02,-1.119182035326957703e-01,6.446137279272079468e-02,2.163895778357982635e-02,4.612900782376527786e-03,1.556780338287353516e-01,4.162962362170219421e-02
1.173335611820220947e-01,-6.050284206867218018e-02,1.765930280089378357e-02,1.039616540074348450e-01,3.158286586403846741e-02,-2.692906558513641357e-02,-4.680412635207176208e-02,-1.235954985022544861e-01,8.368287235498428345e-02,1.136146485805511475e-01,1.000000000000000000e+00,-5.601859092712402344e-02,6.982333213090896606e-02,-4.019241780042648315e-02,-1.089180409908294678e-01,-2.349426597356796265e-02,1.436500344425439835e-02,-3.111467882990837097e-02,1.313230991363525391e-01,-9.205073118209838867e-02,-3.097066283226013184e-02
-2.127134799957275391e-02,-9.642462246119976044e-03,5.786364153027534485e-02,7.388283964246511459e-03,1.166962608695030212e-01,3.302287459373474121e-01,2.050824314355850220e-01,1.309479176998138428e-01,-8.060127496719360352e-02,-1.356323529034852982e-02,-5.601859092712402344e-02,1.000000000000000000e+00,-2.415634505450725555e-02,3.244775161147117615e-02,6.136291101574897766e-02,-1.720856726169586182e-01,-8.670113049447536469e-03,6.154670938849449158e-02,-3.221695125102996826e-02,8.295958489179611206e-02,2.058225125074386597e-01
-6.019831076264381409e-02,2.629795074462890625e-01,1.192908063530921936e-01,-5.690687149763107300e-02,1.574323512613773346e-02,-5.091246217489242554e-02,-5.416643247008323669e-02,2.521139681339263916e-01,7.244984060525894165e-02,-2.551729604601860046e-02,6.982333213090896606e-02,-2.415634505450725555e-02,1.000000000000000000e+00,-3.318561706691980362e-03,-2.519015409052371979e-02,5.646331608295440674e-02,-1.586569100618362427e-01,1.358744651079177856e-01,-8.178516477346420288e-02,3.098276257514953613e-02,-1.327117346227169037e-02
8.023442327976226807e-02,8.409471809864044189e-02,1.368578225374221802e-01,3.936078399419784546e-02,1.914155632257461548e-01,9.532802551984786987e-02,-8.267418295145034790e-02,6.374812684953212738e-03,1.481640338897705078e-01,-1.023467704653739929e-01,-4.019241780042648315e-02,3.244775161147117615e-02,-3.318561706691980362e-03,1.000000000000000000e+00,-9.694599360227584839e-02,7.763375341892242432e-02,-2.396139129996299744e-02,-1.695545576512813568e-02,-7.878801226615905762e-02,1.523730438202619553e-02,-3.061832860112190247e-02
-1.574821621179580688e-01,2.904531061649322510e-01,2.128354460000991821e-02,1.770325899124145508e-01,1.425346881151199341e-01,1.509931236505508423e-01,-4.880091920495033264e-02,-1.053894236683845520e-01,-9.460764005780220032e-03,-6.074286252260208130e-02,-1.089180409908294678e-01,6.136291101574897766e-02,-2.519015409052371979e-02,-9.694599360227584839e-02,1.000000000000000000e+00,8.060926198959350586e-02,-4.901104420423507690e-02,1.400080174207687378e-01,-6.656462792307138443e-03,-4.750204458832740784e-02,1.434331387281417847e-01
1.956617087125778198e-01,4.129536449909210205e-02,-3.965782001614570618e-02,7.207702845335006714e-02,-2.024907022714614868e-01,7.330043613910675049e-02,-2.652559056878089905e-02,-7.587365061044692993e-02,-3.096796572208404541e-02,-1.119182035326957703e-01,-2.349426597356796265e-02,-1.720856726169586182e-01,5.646331608295440674e-02,7.763375341892242432e-02,8.060926198959350586e-02,1.000000000000000000e+00,-1.162117272615432739e-01,-1.333283782005310059e-01,-5.653242766857147217e-02,-1.470243185758590698e-01,1.197375729680061340e-01
5.500132218003273010e-02,1.736931204795837402e-01,-8.268224447965621948e-02,4.584250971674919128e-02,2.355017326772212982e-02,-1.405507773160934448e-01,-3.171381354331970215e-02,-8.615560084581375122e-02,1.045665331184864044e-02,6.446137279272079468e-02,1.436500344425439835e-02,-8.670113049447536469e-03,-1.586569100618362427e-01,-2.396139129996299744e-02,-4.901104420423507690e-02,-1.162117272615432739e-01,1.000000000000000000e+00,-1.066822558641433716e-02,-4.030290618538856506e-02,7.020081393420696259e-03,6.228667870163917542e-02
-5.366899073123931885e-02,-1.077980250120162964e-01,-5.631416663527488708e-02,-8.970444649457931519e-02,-7.579690217971801758e-02,9.141241014003753662e-02,-2.039314433932304382e-02,1.150305569171905518e-02,3.232515975832939148e-02,2.163895778357982635e-02,-3.111467882990837097e-02,6.154670938849449158e-02,1.358744651079177856e-01,-1.695545576512813568e-02,1.400080174207687378e-01,-1.333283782005310059e-01,-1.066822558641433716e-02,1.000000000000000000e+00,2.936504408717155457e-02,1.855086088180541992e-01,-1.080328747630119324e-01
1.843742281198501587e-02,-2.485831268131732941e-02,1.757727116346359253e-01,-5.228769779205322266e-02,5.537972971796989441e-02,3.651197627186775208e-02,-7.233783602714538574e-02,1.943963766098022461e-01,-3.002620302140712738e-02,4.612900782376527786e-03,1.313230991363525391e-01,-3.221695125102996826e-02,-8.178516477346420288e-02,-7.878801226615905762e-02,-6.656462792307138443e-03,-5.653242766857147217e-02,-4.030290618538856506e-02,2.936504408717155457e-02,1.000000000000000000e+00,-6.453126668930053711e-02,-9.830540418624877930e-02
1.415173560380935669e-01,5.980845168232917786e-02,-4.142191261053085327e-02,-1.483142375946044922e-01,7.373064011335372925e-02,1.211276575922966003e-01,-4.346976801753044128e-02,9.110593050718307495e-02,8.981162309646606445e-02,1.556780338287353516e-01,-9.205073118209838867e-02,8.295958489179611206e-02,3.098276257514953613e-02,1.523730438202619553e-02,-4.750204458832740784e-02,-1.470243185758590698e-01,7.020081393420696259e-03,1.855086088180541992e-01,-6.453126668930053711e-02,1.000000000000000000e+00,5.624918639659881592e-02
-4.884256981313228607e-03,7.643200457096099854e-02,-6.816364079713821411e-02,-7.020583841949701309e-03,1.826640963554382324e-01,-3.222424909472465515e-02,5.157524347305297852e-02,-3.351389989256858826e-02,-6.070706248283386230e-02,4.162962362170219421e-02,-3.097066283226013184e-02,2.058225125074386597e-01,-1.327117346227169037e-02,-3.061832860112190247e-02,1.434331387281417847e-01,1.197375729680061340e-01,6.228667870163917542e-02,-1.080328747630119324e-01,-9.830540418624877930e-02,5.624918639659881592e-02,1.000000000000000000e+00
